TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz
8700094.000000,0.001,-0.031,1.010,0.11,0.10,-0.08,-24.77,30.13,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700104.000000,-0.001,-0.034,1.010,-0.01,0.08,0.08,-24.54,29.54,-22.88,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700114.000000,0.002,-0.032,1.010,0.09,0.04,-0.00,-24.13,29.85,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700124.000000,0.002,-0.035,1.010,0.07,0.08,-0.06,-23.81,29.43,-22.25,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700134.000000,0.002,-0.032,1.010,-0.01,0.14,-0.02,-24.00,29.63,-22.96,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700144.000000,-0.001,-0.032,1.010,-0.01,0.08,-0.06,-24.04,29.71,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700154.000000,0.003,-0.034,1.007,0.11,0.20,0.08,-24.18,29.67,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700164.000000,0.007,-0.035,1.009,-0.01,0.08,-0.04,-24.08,29.93,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700174.000000,0.003,-0.034,1.003,0.05,0.10,0.04,-23.89,29.81,-22.83,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700184.000000,0.002,-0.034,1.006,0.03,-0.08,0.04,-24.46,29.35,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700194.000000,0.003,-0.032,1.007,-0.01,0.12,-0.02,-24.23,29.63,-22.92,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700204.000000,0.004,-0.036,1.009,0.05,0.08,0.02,-24.00,29.93,-22.88,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700214.000000,0.003,-0.032,1.010,-0.03,0.06,-0.04,-24.81,29.63,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700224.000000,0.001,-0.035,1.015,0.03,0.14,-0.02,-24.54,29.27,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700234.000000,0.002,-0.034,1.009,-0.01,0.02,-0.04,-24.64,29.43,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700244.000000,0.004,-0.034,1.006,-0.01,0.14,-0.02,-24.81,29.89,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700254.000000,0.003,-0.034,1.010,-0.01,0.02,-0.02,-24.54,29.77,-22.25,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700264.000000,0.003,-0.030,1.005,0.05,0.21,-0.08,-24.31,29.89,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700274.000000,0.002,-0.034,1.007,-0.13,0.16,-0.04,-24.18,29.93,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700284.000000,-0.001,-0.032,1.009,0.03,0.10,0.02,-24.31,29.67,-22.79,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700294.000000,0.001,-0.035,1.013,0.07,0.12,-0.04,-24.42,29.93,-22.54,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700304.000000,0.002,-0.036,1.010,0.07,0.10,-0.10,-24.27,29.81,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700314.000000,0.002,-0.032,1.009,0.11,0.10,-0.08,-24.46,29.85,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700324.000000,0.000,-0.036,1.007,-0.03,-0.02,-0.06,-24.64,29.89,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700334.000000,0.002,-0.032,1.010,0.03,0.10,0.08,-24.42,29.54,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700344.000000,0.006,-0.031,1.010,0.07,0.10,-0.10,-24.35,29.81,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700354.000000,0.001,-0.034,1.010,0.03,0.08,-0.06,-24.46,29.81,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700364.000000,0.001,-0.032,1.007,-0.09,0.06,0.04,-24.13,29.81,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700374.000000,0.002,-0.036,1.006,0.07,0.23,-0.04,-23.67,29.85,-22.54,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700384.000000,0.001,-0.035,1.010,-0.03,0.04,-0.04,-23.85,29.89,-22.25,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700394.000000,0.003,-0.032,1.007,0.05,0.14,-0.08,-23.96,30.17,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700404.000000,0.001,-0.032,1.010,0.13,0.06,-0.00,-24.08,30.13,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700414.000000,0.002,-0.036,1.010,0.13,0.06,0.02,-24.54,30.17,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700424.000000,0.002,-0.034,1.006,0.01,0.08,0.08,-24.77,29.63,-22.17,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700434.000000,0.001,-0.032,1.006,-0.07,0.08,-0.10,-24.73,29.81,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700444.000000,0.003,-0.035,1.007,0.13,0.12,-0.00,-24.42,30.13,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700454.000000,0.003,-0.034,1.007,0.11,0.06,-0.00,-24.23,29.81,-22.83,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700464.000000,0.002,-0.034,1.007,0.03,0.16,-0.10,-23.54,30.23,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700474.000000,0.003,-0.034,1.010,-0.07,0.14,0.06,-23.63,30.63,-22.04,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700484.000000,-0.001,-0.034,1.009,0.01,0.08,-0.04,-23.85,30.50,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700494.000000,0.000,-0.035,1.007,0.05,0.06,0.06,-23.67,30.68,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700504.000000,0.004,-0.030,1.005,0.11,0.00,0.02,-23.54,30.68,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700514.000000,0.002,-0.035,1.011,0.07,0.08,-0.06,-23.81,30.17,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700524.000000,0.002,-0.035,1.007,0.09,-0.02,-0.02,-23.96,30.08,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700534.000000,0.001,-0.032,1.009,-0.07,0.10,-0.10,-24.08,30.17,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700544.000000,0.002,-0.032,1.006,0.05,0.16,-0.04,-24.04,30.04,-22.29,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700554.000000,0.002,-0.035,1.007,0.07,0.02,-0.02,-24.35,30.46,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700564.000000,-0.001,-0.035,1.005,0.03,0.06,-0.04,-24.13,30.04,-22.54,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700574.000000,-0.001,-0.038,1.010,0.07,-0.04,0.02,-23.85,29.81,-22.04,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700584.000000,0.004,-0.035,1.009,-0.01,-0.02,-0.04,-23.89,30.39,-22.17,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700594.000000,0.001,-0.035,1.011,-0.01,0.08,0.04,-23.73,30.08,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700604.000000,-0.001,-0.036,1.010,0.01,0.02,-0.02,-23.58,30.13,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700614.000000,0.003,-0.032,1.013,0.11,0.04,-0.02,-23.31,30.35,-22.54,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700624.000000,0.003,-0.036,1.007,0.05,0.12,0.06,-23.13,30.13,-22.25,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700634.000000,0.004,-0.032,1.006,0.11,0.14,0.10,-23.21,30.04,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700644.000000,0.002,-0.034,1.007,-0.03,0.14,-0.00,-23.25,30.23,-22.29,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700654.000000,0.002,-0.034,1.010,0.03,0.06,-0.02,-23.25,30.13,-21.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700664.000000,0.001,-0.031,1.006,0.03,0.16,0.02,-23.77,30.13,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700674.000000,0.002,-0.034,1.010,-0.03,0.04,-0.04,-23.96,30.31,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700684.000000,0.002,-0.032,1.007,-0.03,0.14,0.04,-23.43,30.04,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700694.000000,0.001,-0.030,1.006,0.03,0.10,-0.08,-23.73,30.50,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700704.000000,0.003,-0.032,1.006,0.07,0.20,-0.00,-23.31,30.39,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700714.000000,0.001,-0.035,1.009,0.01,-0.04,-0.10,-23.02,30.17,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700724.000000,0.004,-0.036,1.009,-0.03,0.06,-0.04,-23.02,29.48,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700734.000000,0.004,-0.034,1.009,0.03,0.18,0.02,-23.08,29.93,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700744.000000,0.002,-0.031,1.009,-0.07,0.02,0.04,-22.85,29.71,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700754.000000,0.000,-0.036,1.006,0.09,0.04,0.04,-22.98,30.13,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700764.000000,0.002,-0.032,1.006,0.05,0.00,-0.00,-23.85,29.71,-22.54,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700774.000000,0.003,-0.034,1.009,0.07,0.18,-0.00,-23.77,29.89,-23.00,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700784.000000,0.002,-0.034,1.010,0.01,0.04,-0.06,-23.67,30.08,-22.88,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700794.000000,0.004,-0.031,1.007,0.01,0.06,0.02,-23.96,29.54,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700804.000000,-0.001,-0.031,1.011,0.03,-0.02,-0.06,-23.63,30.08,-22.88,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700814.000000,0.001,-0.034,1.009,0.05,0.08,0.04,-24.81,29.71,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700824.000000,-0.001,-0.034,1.007,0.17,0.10,-0.00,-24.77,30.17,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700834.000000,0.002,-0.034,1.009,-0.03,0.02,-0.02,-25.14,30.04,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700844.000000,0.000,-0.034,1.005,0.07,0.10,-0.02,-24.92,29.81,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700854.000000,0.001,-0.034,1.011,-0.01,0.10,-0.06,-24.73,29.77,-22.42,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700864.000000,0.002,-0.034,1.007,0.11,0.06,-0.02,-23.25,30.00,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700874.000000,0.003,-0.036,1.007,-0.05,0.12,-0.02,-23.31,29.93,-22.21,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700884.000000,0.004,-0.039,1.014,0.07,0.08,-0.02,-23.50,30.00,-22.88,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700894.000000,0.002,-0.031,1.009,0.01,0.02,0.06,-23.35,29.89,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700904.000000,0.002,-0.034,1.010,-0.05,0.12,-0.02,-23.31,30.27,-22.38,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700914.000000,0.002,-0.034,1.011,0.09,0.06,-0.08,-24.08,30.08,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700924.000000,0.003,-0.034,1.005,0.03,0.16,-0.08,-24.23,30.00,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700934.000000,0.003,-0.032,1.006,-0.03,0.06,-0.04,-24.27,30.00,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700944.000000,0.001,-0.032,1.009,0.13,0.12,-0.06,-23.89,30.17,-22.33,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700954.000000,0.000,-0.035,1.006,-0.01,0.04,-0.00,-24.13,30.04,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700964.000000,0.002,-0.034,1.007,0.01,0.14,-0.02,-24.04,30.23,-22.67,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700974.000000,0.001,-0.032,1.013,0.03,-0.04,-0.02,-24.04,30.00,-22.38,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700984.000000,0.001,-0.036,1.013,0.03,0.02,-0.06,-23.81,29.89,-22.29,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8700994.000000,0.002,-0.034,1.009,0.03,0.16,-0.04,-23.85,30.04,-22.75,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701004.000000,0.003,-0.034,1.007,0.09,0.08,-0.08,-24.04,29.93,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701014.000000,0.003,-0.034,1.007,0.01,0.04,-0.04,-24.04,30.17,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701024.000000,0.001,-0.034,1.009,-0.07,0.10,-0.06,-23.85,29.93,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701034.000000,0.003,-0.034,1.005,-0.01,0.21,0.04,-23.73,30.00,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701044.000000,0.002,-0.035,1.007,0.03,0.02,0.04,-23.96,29.39,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701054.000000,0.003,-0.032,1.009,-0.07,0.08,-0.04,-23.81,29.67,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701064.000000,0.002,-0.032,1.011,0.11,0.08,-0.02,-24.08,29.77,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701074.000000,-0.001,-0.035,1.009,0.19,0.06,0.02,-24.50,30.39,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701084.000000,0.001,-0.034,1.013,0.07,0.18,0.04,-24.54,30.13,-22.29,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701094.000000,0.000,-0.038,1.006,-0.07,0.14,-0.06,-24.18,30.27,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701104.000000,0.002,-0.036,1.007,0.03,-0.04,0.04,-24.08,30.50,-22.67,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701114.000000,0.002,-0.032,1.007,0.03,0.08,-0.02,-24.04,30.27,-22.75,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701124.000000,0.004,-0.034,1.006,-0.03,0.10,-0.00,-23.77,30.13,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701134.000000,0.002,-0.031,1.010,0.09,0.18,0.02,-23.96,30.27,-22.67,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701144.000000,0.002,-0.032,1.006,0.07,0.08,-0.10,-24.42,30.04,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701154.000000,0.004,-0.032,1.003,0.05,0.00,0.04,-24.23,30.08,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701164.000000,0.004,-0.032,1.010,0.01,0.02,-0.12,-24.64,29.85,-22.71,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701174.000000,-0.001,-0.034,1.007,0.07,0.08,0.02,-24.77,29.93,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701184.000000,0.001,-0.034,1.010,0.19,0.02,0.02,-24.58,29.39,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701194.000000,0.003,-0.035,1.009,-0.01,0.06,-0.00,-24.73,29.58,-22.38,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701204.000000,0.002,-0.035,1.010,0.01,0.10,-0.06,-24.92,29.71,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701214.000000,0.001,-0.034,1.009,0.07,0.12,-0.04,-24.18,30.68,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701224.000000,0.002,-0.035,1.007,0.05,0.06,-0.04,-24.18,30.54,-22.71,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701234.000000,0.002,-0.034,1.009,0.05,-0.06,-0.02,-24.13,30.58,-22.83,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701244.000000,0.002,-0.034,1.002,-0.05,0.06,0.02,-24.18,30.27,-22.79,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701254.000000,0.000,-0.036,1.006,0.01,0.12,0.02,-24.04,30.85,-22.96,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701264.000000,0.001,-0.034,1.011,0.01,-0.04,-0.06,-24.35,30.23,-22.67,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701274.000000,0.003,-0.035,1.009,0.09,0.10,-0.00,-24.18,30.50,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701284.000000,0.001,-0.034,1.009,0.01,0.21,-0.02,-24.18,30.13,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701294.000000,0.003,-0.032,1.010,0.03,0.06,0.06,-24.31,30.63,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701304.000000,0.001,-0.036,1.013,-0.05,0.08,-0.00,-24.18,30.73,-22.71,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701314.000000,0.000,-0.035,1.007,0.01,0.10,-0.08,-23.63,30.13,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701324.000000,0.002,-0.034,1.005,-0.03,0.18,0.02,-24.23,29.85,-22.58,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701334.000000,-0.001,-0.034,1.007,0.05,0.04,-0.08,-24.18,30.23,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701344.000000,0.003,-0.032,1.006,0.07,0.20,-0.02,-23.85,29.77,-22.29,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701354.000000,0.003,-0.034,1.011,0.09,-0.08,-0.00,-23.96,30.00,-22.21,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701364.000000,0.002,-0.034,1.010,0.07,0.06,-0.00,-24.77,30.31,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701374.000000,0.003,-0.035,1.010,0.17,0.12,-0.02,-24.96,29.77,-22.63,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701384.000000,0.003,-0.035,1.010,-0.05,0.04,-0.02,-25.00,30.00,-22.79,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701394.000000,0.003,-0.035,1.009,-0.05,0.16,-0.08,-25.10,30.13,-22.67,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701404.000000,0.001,-0.034,1.007,-0.01,0.02,-0.10,-25.38,30.08,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701414.000000,0.002,-0.032,1.009,0.13,0.02,0.04,-23.67,29.93,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701424.000000,0.002,-0.032,1.007,-0.03,0.04,-0.10,-23.63,29.48,-22.83,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701434.000000,0.001,-0.032,1.007,0.07,0.06,-0.00,-23.58,29.71,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701444.000000,0.001,-0.034,1.011,0.03,-0.02,-0.00,-23.89,29.85,-22.21,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701454.000000,0.003,-0.032,1.006,0.05,0.08,0.02,-24.23,30.00,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701464.000000,0.003,-0.034,1.009,0.05,0.10,-0.02,-24.23,30.00,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701474.000000,0.004,-0.034,1.006,0.01,0.02,-0.10,-24.58,29.35,-22.92,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701485.000000,0.001,-0.032,1.007,0.09,0.06,0.04,-24.88,29.71,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701495.000000,0.002,-0.031,1.007,-0.07,0.06,0.02,-24.23,29.58,-22.83,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701505.000000,0.001,-0.034,1.007,-0.05,0.00,-0.04,-24.88,29.81,-22.42,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701515.000000,0.002,-0.034,1.007,0.03,0.02,-0.00,-24.88,29.81,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701525.000000,0.004,-0.035,1.009,0.15,0.08,-0.00,-24.88,29.31,-23.04,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701535.000000,0.003,-0.035,1.009,-0.05,0.10,0.04,-24.77,30.08,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701544.000000,0.002,-0.034,1.010,-0.03,-0.02,-0.02,-24.50,29.93,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701554.000000,0.002,-0.030,1.010,0.07,0.12,-0.00,-24.46,29.67,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701564.000000,0.002,-0.031,1.006,-0.01,0.00,-0.06,-24.46,29.67,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701574.000000,0.002,-0.034,1.006,0.03,0.10,-0.02,-24.92,29.85,-22.58,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701584.000000,0.002,-0.032,1.005,0.07,-0.02,-0.02,-24.64,29.85,-22.46,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701594.000000,0.003,-0.035,1.010,0.01,0.02,-0.06,-25.18,29.85,-22.75,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701604.000000,-0.001,-0.034,1.011,0.05,0.18,-0.04,-24.92,29.85,-22.92,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701614.000000,0.001,-0.035,1.009,0.01,0.10,0.02,-24.92,29.85,-22.92,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701624.000000,0.003,-0.034,1.009,0.13,0.06,-0.02,-24.00,29.71,-22.71,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701634.000000,-0.001,-0.032,1.011,0.07,-0.06,-0.11,-23.89,29.93,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701644.000000,0.001,-0.034,1.007,0.05,0.12,0.08,-24.08,29.67,-22.63,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701654.000000,0.003,-0.032,1.005,0.05,0.18,-0.02,-24.13,29.93,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701664.000000,0.002,-0.034,1.007,0.09,0.04,0.04,-24.13,29.93,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701674.000000,0.002,-0.032,1.005,-0.05,0.06,0.06,-23.54,29.93,-22.71,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701684.000000,0.003,-0.032,1.010,-0.03,0.08,-0.04,-23.63,30.13,-22.13,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701694.000000,0.002,-0.032,1.011,-0.03,-0.02,-0.00,-23.43,30.35,-22.25,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701704.000000,0.002,-0.032,1.011,0.05,0.18,0.04,-23.35,30.00,-22.88,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701714.000000,0.002,-0.032,1.013,0.07,0.10,-0.06,-23.35,30.00,-22.88,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701724.000000,0.003,-0.035,1.007,0.03,-0.02,0.12,-23.21,29.13,-22.33,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701734.000000,0.002,-0.030,1.005,0.03,0.12,0.04,-23.31,28.89,-22.46,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701744.000000,0.003,-0.034,1.007,0.01,0.06,-0.04,-23.31,28.85,-23.00,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701754.000000,0.003,-0.035,1.006,0.01,0.18,-0.04,-23.67,29.04,-22.38,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701764.000000,0.002,-0.032,1.010,0.03,0.06,-0.06,-23.67,29.04,-22.38,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701774.000000,0.001,-0.032,1.007,0.09,0.04,-0.11,-24.04,29.89,-22.54,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701784.000000,0.002,-0.035,1.011,0.03,0.08,0.02,-24.18,30.00,-22.42,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701794.000000,0.000,-0.034,1.006,0.01,0.21,0.02,-24.46,29.85,-22.33,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701804.000000,0.000,-0.035,1.007,0.07,0.08,-0.00,-24.27,29.71,-22.50,-0.11,-1.92,-81.89,0.755,-0.013,0.010,-0.655
8701814.000000,0.001,-0.035,1.009,0.03,0.02,0.12,-24.27,29.71,-22.50,-0.10,-1.92,-81.89,0.755,-0.013,0.010,-0.655
