seq,orientation,angular velocity,linear acceleration,secs,nsecs
1105973,"(-0.48369187116622925, -0.6723100543022156, 0.47699347138404846, 0.29413458704948425)","(1.8049914836883545, -1.6581014394760132, 1.671234130859375)","(-0.478216552734375, -3.8770233154296876, 1.7546569824218752)",1624955784,371692180
1105974,"(-0.48347532749176025, -0.6694375276565552, 0.482304185628891, 0.29237860441207886)","(1.8752989768981934, -1.358229398727417, 1.6451351642608643)","(-1.0315002441406251, -4.95263671875, -5.411712646484375)",1624955784,376710891
1105975,"(-0.48359641432762146, -0.6671929359436035, 0.4865358769893646, 0.29029184579849243)","(1.2957948446273804, -1.2319954633712769, 1.539673924446106)","(-0.409429931640625, -3.9039398193359376, -2.3961669921875)",1624955784,381833553
1105976,"(-0.4859866499900818, -0.6657782196998596, 0.48917248845100403, 0.28507208824157715)","(-0.4911869764328003, -0.5907060503959656, 1.1327427625656128)","(-0.09869384765625001, -4.684817504882813, -4.162936401367188)",1624955784,386754989
1105977,"(-0.48733586072921753, -0.6660526990890503, 0.488913357257843, 0.2825615406036377)","(-0.8629644513130188, -0.43517735600471497, 0.8664265275001526)","(0.16314392089843752, -6.08970947265625, -4.699472045898438)",1624955784,391769170
1105978,"(-0.4883017838001251, -0.6667153239250183, 0.4881412386894226, 0.2806600034236908)","(-0.9199560880661011, -0.2732570767402649, 0.4658869504928589)","(-0.3593353271484375, -7.048983764648438, -1.6969360351562501)",1624955784,396672248
1105979,"(-0.4887797236442566, -0.6673242449760437, 0.487667053937912, 0.27920153737068176)","(-0.6589661836624146, -0.30628031492233276, 0.27094346284866333)","(-0.037384033203125, -4.093850708007813, 2.04146728515625)",1624955784,401701927
1105980,"(-0.48859575390815735, -0.6676024198532104, 0.48780885338783264, 0.2786102294921875)","(-0.12580113112926483, -0.28497499227523804, 0.03125886619091034)","(-0.0363372802734375, -4.01474609375, 1.1551666259765625)",1624955784,406691789
1105981,"(-0.4878741502761841, -0.6675255298614502, 0.4886302947998047, 0.27861955761909485)","(0.35729649662971497, -0.3275856077671051, -0.09923608601093292)","(-0.3318206787109375, -2.8888885498046877, -0.4684967041015625)",1624955784,411720991
1105982,"(-0.4869018793106079, -0.6674394607543945, 0.4896351993083954, 0.2787623703479767)","(0.4755409061908722, -0.3819141089916229, -0.17913095653057098)","(-0.280230712890625, -1.4880340576171875, 1.2716552734375002)",1624955784,416683197
1105983,"(-0.4856300950050354, -0.6676634550094604, 0.4906916320323944, 0.2785866856575012)","(0.1026981920003891, -0.2865729033946991, -0.05769075080752373)","(-0.0228790283203125, 1.1464935302734376, -0.6177337646484375)",1624955784,421688556
1105984,"(-0.4857456684112549, -0.6679491400718689, 0.490584135055542, 0.27788880467414856)","(-0.26322031021118164, -0.19709065556526184, 0.11328426003456116)","(-0.043963623046875004, 1.5436614990234376, -0.6751556396484375)",1624955784,426730394
1105985,"(-0.48650574684143066, -0.6686509847640991, 0.48958343267440796, 0.2766333520412445)","(-0.8278107047080994, -0.07884624600410461, 0.22780023515224457)","(0.1625457763671875, 2.5295532226562503, 0.9320587158203125)",1624955784,431742191
1105986,"(-0.4874492585659027, -0.6691576242446899, 0.4890007972717285, 0.27477172017097473)","(-0.8144949078559875, -0.28870344161987305, 0.5122259855270386)","(-0.1184326171875, 2.9065338134765626, 0.23118286132812502)",1624955784,436700820
1105987,"(-0.48868176341056824, -0.6694028973579407, 0.48850327730178833, 0.2728634476661682)","(-0.7772105932235718, -0.22532017529010773, 0.6778746843338013)","(-0.07820739746093751, 1.6848236083984376, 1.7829193115234376)",1624955784,441705942
1105988,"(-0.4901035726070404, -0.6694096922874451, 0.4881221055984497, 0.27097219228744507)","(-0.7090336680412292, -0.17472009360790253, 0.7982496023178101)","(-0.019439697265625, 1.08563232421875, 1.7290863037109376)",1624955784,446749687
1105989,"(-0.49008503556251526, -0.6692787408828735, 0.48852962255477905, 0.27059462666511536)","(0.07074024528265, -0.19229695200920105, 0.15642748773097992)","(-1.75196533203125, 15.537103271484376, 4.266116333007813)",1624955784,451753139
1105990,"(-0.4900096356868744, -0.6684166193008423, 0.4900531470775604, 0.27010679244995117)","(0.5517073273658752, -0.39576256275177, 0.461625874042511)","(-2.191152954101563, -1.6206726074218751, 0.0743194580078125)",1624955784,456703424
1105991,"(-0.49026307463645935, -0.6665905117988586, 0.49230051040649414, 0.2700729966163635)","(0.5964484810829163, -0.10387997329235077, 0.45363640785217285)","(0.1493865966796875, -1.17236328125, -0.36576538085937504)",1624955784,461680173
1105992,"(-0.4905221164226532, -0.6658384203910828, 0.4931555986404419, 0.26989781856536865)","(0.35410070419311523, -0.09269469231367111, 0.3875899612903595)","(-1.2116912841796876, -2.2262939453125004, -2.3997558593750004)",1624955784,466742038
1105993,"(-0.4912225902080536, -0.6657739877700806, 0.49286866188049316, 0.2693062126636505)","(-0.2882540225982666, 0.049518171697854996, 0.32154354453086853)","(-0.8599822998046875, -3.577203369140625, -3.2972717285156254)",1624955784,471692800
1105994,"(-0.492023766040802, -0.6662205457687378, 0.49154186248779297, 0.26916417479515076)","(-0.6270082592964172, 0.3754892349243164, 0.012084098532795906)","(-0.03289794921875, -5.874676513671876, -2.8633178710937504)",1624955784,476743936
1105995,"(-0.4922710657119751, -0.6668956875801086, 0.49018195271492004, 0.2695198953151703)","(-0.5098291039466858, 0.38188081979751587, -0.3197459280490875)","(0.08209533691406251, -5.752056884765626, -3.3002624511718754)",1624955784,492179393
1105996,"(-0.4922710657119751, -0.6668956875801086, 0.49018195271492004, 0.2695198953151703)","(-0.5098291039466858, 0.38188081979751587, -0.3197459280490875)","(0.08209533691406251, -5.752056884765626, -3.3002624511718754)",1624955784,492576837
1105997,"(-0.4857209622859955, -0.6659414768218994, 0.49109479784965515, 0.2818203866481781)","(1.819905161857605, 0.509179949760437, -1.5501269102096558)","(-0.7400543212890626, -8.0115478515625, -0.5510406494140625)",1624955784,493705987
1105998,"(-0.4857209622859955, -0.6659414768218994, 0.49109479784965515, 0.2818203866481781)","(1.819905161857605, 0.509179949760437, -1.5501269102096558)","(-0.7400543212890626, -8.0115478515625, -0.5510406494140625)",1624955784,496721982
1105999,"(-0.48247846961021423, -0.6657121777534485, 0.4918404519557953, 0.28659045696258545)","(1.7336187362670898, 0.5810853838920593, -1.887283205986023)","(-0.7152313232421875, -8.144335937500001, -1.2309814453125)",1624955784,501704931
1106000,"(-0.4786456525325775, -0.665675938129425, 0.49260735511779785, 0.29173582792282104)","(1.8555915355682373, 0.5336810946464539, -2.187687873840332)","(-0.7161285400390626, -6.33255615234375, -2.5578155517578125)",1624955784,506724119
1106001,"(-0.4743465781211853, -0.6656349301338196, 0.4933431148529053, 0.29755187034606934)","(2.0526654720306396, 0.6375443935394287, -2.4790377616882324)","(-1.2858612060546877, -7.892068481445313, -2.428765869140625)",1624955784,511705875
1106002,"(-0.4698646366596222, -0.6661677956581116, 0.4933871328830719, 0.3033420741558075)","(1.7362818717956543, 0.6604475975036621, -2.744288921356201)","(-0.31641845703125004, -7.122256469726563, 4.790090942382813)",1624955784,516737222
1106003,"(-0.46482452750205994, -0.6663320660591125, 0.4939476549625397, 0.3097665011882782)","(2.184758424758911, 0.6679044365882874, -2.904611110687256)","(-1.7083007812500002, -6.883895874023438, -2.27474365234375)",1624955784,521740913
1106004,"(-0.4594942629337311, -0.6675391793251038, 0.49349409341812134, 0.3157846927642822)","(1.6025911569595337, 0.5480621457099915, -3.262007474899292)","(-1.9026977539062502, -7.210333251953125, 2.660696411132813)",1624955784,526728868
1106005,"(-0.45347338914871216, -0.6683199405670166, 0.49377456307411194, 0.3223305642604828)","(2.126701593399048, 0.46177569031715393, -3.3946330547332764)","(-2.173358154296875, -5.311972045898438, -1.6375701904296875)",1624955784,531708002
1106006,"(-0.44657909870147705, -0.6691759824752808, 0.49443957209587097, 0.32908979058265686)","(2.3967461585998535, 0.2417984902858734, -3.665210247039795)","(-1.7781341552734375, -5.054470825195313, 8.790631103515626)",1624955784,536712884
1106007,"(-0.43124935030937195, -0.6734694838523865, 0.49414312839508057, 0.3410046398639679)","(1.7346839904785156, -0.4799184799194336, -4.188255310058594)","(-6.564337158203125, -4.6752471923828125, -1.011761474609375)",1624955784,541671276
1106008,"(-0.42278754711151123, -0.6760038733482361, 0.49430322647094727, 0.34631437063217163)","(1.819372534751892, -0.6951019763946533, -4.225539684295654)","(-5.440274047851563, -3.7949279785156254, -4.613040161132813)",1624955784,546715021
1106009,"(-0.41467055678367615, -0.6790397763252258, 0.4934742748737335, 0.3513352870941162)","(1.2968600988388062, -0.5954996943473816, -4.30649995803833)","(-3.19169921875, -3.896163940429688, -2.4405792236328128)",1624955784,551725387
1106010,"(-0.4067780375480652, -0.6828316450119019, 0.49134430289268494, 0.3561648428440094)","(0.6582338213920593, -0.4804511070251465, -4.542988300323486)","(-2.6915008544921877, -4.425372314453125, -6.739593505859376)",1624955784,556725263
1106011,"(-0.3979957401752472, -0.685908317565918, 0.4901449382305145, 0.36178281903266907)","(1.391668677330017, -0.49057114124298096, -4.711300373077393)","(-2.1886108398437503, -3.3288238525390628, 2.78436279296875)",1624955784,561698675
1106012,"(-0.3890968859195709, -0.6898881793022156, 0.4882505536079407, 0.3664255440235138)","(0.8206867575645447, -0.8405106663703918, -4.807706832885742)","(-3.1356231689453127, -2.788848876953125, -0.5953033447265625)",1624955784,566724061
1106013,"(-0.3767830431461334, -0.6939244866371155, 0.48832613229751587, 0.37153854966163635)","(2.0686445236206055, -1.803510069847107, -5.658320426940918)","(1.12750244140625, -18.43780517578125, 18.21155700683594)",1624955784,571748971
1106014,"(-0.3586826026439667, -0.6997314691543579, 0.4853174090385437, 0.38234758377075195)","(1.782088279724121, -0.43570998311042786, -4.505171298980713)","(-0.037384033203125, 1.2786834716796875, 1.2894500732421876)",1624955784,576751470
1106015,"(-0.34912538528442383, -0.702114999294281, 0.4843998849391937, 0.387946754693985)","(1.7442713975906372, -0.5880428552627563, -4.790129661560059)","(-1.8852020263671876, -1.6396636962890627, 2.4091766357421878)",1624955784,592097997
1106016,"(-0.34912538528442383, -0.702114999294281, 0.4843998849391937, 0.387946754693985)","(1.7442713975906372, -0.5880428552627563, -4.790129661560059)","(-1.8852020263671876, -1.6396636962890627, 2.4091766357421878)",1624955784,592651844
1106017,"(-0.34912538528442383, -0.702114999294281, 0.4843998849391937, 0.387946754693985)","(1.7442713975906372, -0.5880428552627563, -4.790129661560059)","(-1.8852020263671876, -1.6396636962890627, 2.4091766357421878)",1624955784,593175649
1106018,"(-0.326327383518219, -0.7134482860565186, 0.4731072187423706, 0.4008377492427826)","(-2.916262626647949, 0.12888041138648987, -4.478539943695068)","(-10.862155151367189, 14.407357788085939, -33.13197326660156)",1624955784,596673727
1106019,"(-0.3181740939617157, -0.7163316607475281, 0.4705372154712677, 0.4052499830722809)","(0.4467787444591522, -0.48737531900405884, -4.63832950592041)","(-2.152423095703125, -0.17585449218750002, 2.8398406982421878)",1624955784,601686716
1106020,"(-0.31030791997909546, -0.7180768251419067, 0.46826574206352234, 0.41085097193717957)","(1.1386682987213135, 0.14805518090724945, -4.400243282318115)","(-2.216574096679688, 3.5505859375, -3.3377960205078128)",1624955784,606697320
1106021,"(-0.30165764689445496, -0.7198179364204407, 0.46667641401290894, 0.41601815819740295)","(2.1591920852661133, -0.005875601898878813, -4.472681045532227)","(-2.1960876464843753, 5.017086791992188, -7.632174682617188)",1624955784,611741065
1106022,"(-0.28249236941337585, -0.7190518975257874, 0.46772149205207825, 0.4294161796569824)","(3.0790483951568604, 0.06176871806383133, -4.38426399230957)","(-2.218069458007813, 3.291888427734375, -0.8246917724609376)",1624955784,616783857
1106023,"(-0.28249236941337585, -0.7190518975257874, 0.46772149205207825, 0.4294161796569824)","(3.0790483951568604, 0.06176871806383133, -4.38426399230957)","(-2.218069458007813, 3.291888427734375, -0.8246917724609376)",1624955784,621707677
1106024,"(-0.2646017074584961, -0.7198684811592102, 0.4661024212837219, 0.4410482943058014)","(1.6164395809173584, 0.04099605232477188, -4.25643253326416)","(-2.7958770751953126, 3.2341674804687504, 0.27454833984375004)",1624955784,626724004
1106025,"(-0.25715160369873047, -0.7210418581962585, 0.46376413106918335, 0.44597578048706055)","(1.0651650428771973, 0.07934559136629105, -4.063619613647461)","(-2.9364410400390626, 3.502435302734375, 0.5760131835937501)",1624955784,632471561
1106026,"(-0.24990679323673248, -0.7218877077102661, 0.46177443861961365, 0.450764924287796)","(1.1898009777069092, 0.10278141498565674, -3.859621047973633)","(-2.6852203369140626, 3.528155517578125, 0.2935394287109375)",1624955784,636689662
1106027,"(-0.24277082085609436, -0.7223320603370667, 0.4602145850658417, 0.4555230438709259)","(1.3879402875900269, 0.14858780801296234, -3.684917688369751)","(-2.6609954833984375, 3.517538452148438, 0.256304931640625)",1624955784,641675233
1106028,"(-0.2361597865819931, -0.7229082584381104, 0.4583261013031006, 0.459966778755188)","(1.110971450805664, 0.1640341430902481, -3.530454397201538)","(-2.01275634765625, 3.3331604003906254, 0.1435546875)",1624955784,646743297
1106029,"(-0.23020988702774048, -0.7239166498184204, 0.4557792544364929, 0.46391093730926514)","(0.6161558628082275, 0.1182277575135231, -3.3941004276275635)","(-1.4727813720703127, 3.3946197509765628, 0.60113525390625)",1624955784,651799917
1106030,"(-0.21929270029067993, -0.7260616421699524, 0.45073413848876953, 0.47072702646255493)","(0.5176188945770264, 0.019158123061060905, -3.014333486557007)","(-1.6653839111328126, 3.8605743408203126, 0.41271972656250006)",1624955784,656807661
1106031,"(-0.214112788438797, -0.7269682288169861, 0.4484010636806488, 0.4739297330379486)","(0.46861669421195984, 0.03407183289527893, -2.934971332550049)","(-1.454388427734375, 2.8344573974609375, 0.32763366699218754)",1624955784,661752223
1106032,"(-0.20915105938911438, -0.7279250621795654, 0.4459526240825653, 0.4769701361656189)","(0.358894407749176, 0.02768024243414402, -2.8614678382873535)","(-1.7133850097656251, 3.257644653320313, 0.375933837890625)",1624955784,666747808
1106033,"(-0.2044350504875183, -0.728789746761322, 0.44363728165626526, 0.4798477292060852)","(0.3519701659679413, 0.02768024243414402, -2.7086024284362793)","(-1.8322662353515626, 3.35738525390625, 0.3144744873046875)",1624955784,671750545
1106034,"(-0.19989348948001862, -0.7296395301818848, 0.4413504898548126, 0.4825725555419922)","(0.31255537271499634, 0.013299166224896908, -2.6132612228393555)","(-1.6214202880859376, 3.1087066650390627, 0.47029113769531256)",1624955784,676747798
1106035,"(-0.19562020897865295, -0.7305188179016113, 0.4390754699707031, 0.485063374042511)","(0.2310626059770584, -0.017593516036868095, -2.4785051345825195)","(-1.1464935302734376, 3.430807495117188, 0.36187744140625)",1624955784,682005405
1106036,"(-0.19161607325077057, -0.7314454913139343, 0.4367833137512207, 0.48732995986938477)","(0.13731929659843445, -0.04688829928636551, -2.3533365726470947)","(-0.9006561279296875, 3.1897552490234378, 0.5254699707031251)",1624955784,686746835
1106037,"(-0.1845436692237854, -0.7329976558685303, 0.43273353576660156, 0.49132439494132996)","(0.09630660712718964, -0.03517038747668266, -2.0151150226593018)","(-1.2155792236328127, 2.91475830078125, 0.26423034667968753)",1624955784,691703796
1106038,"(-0.18137170374393463, -0.7338926196098328, 0.43054869771003723, 0.4930858910083771)","(-0.047504156827926636, -0.05327988788485527, -1.9527970552444458)","(-1.0687347412109376, 2.6225646972656254, 0.5734710693359375)",1624955784,696667909
1106039,"(-0.1735653281211853, -0.7361504435539246, 0.43028590083122253, 0.4927591383457184)","(1.1850073337554932, -2.1065778732299805, -2.7661266326904297)","(-0.25301513671875003, 3.2742431640625003, 0.5603118896484376)",1624955784,701732158
1106040,"(-0.16294631361961365, -0.7357946634292603, 0.43454667925834656, 0.4931773543357849)","(3.880127429962158, -2.178483247756958, -2.63456654548645)","(2.994012451171875, 10.126885986328126, -23.125164794921876)",1624955784,706710338
1106041,"(-0.1584419310092926, -0.7342850565910339, 0.4366401731967926, 0.4950423836708069)","(2.131495237350464, -0.08204203844070435, -1.2848758697509766)","(-1.5816436767578126, 13.441653442382814, -24.598992919921876)",1624955784,711684465
1106042,"(-0.15918050706386566, -0.7336204648017883, 0.43504098057746887, 0.4971940517425537)","(-0.41022685170173645, 1.1217073202133179, -0.48912304639816284)","(-4.4614105224609375, 9.383392333984375, -26.609057617187503)",1624955784,716706752
1106043,"(-0.1608954817056656, -0.7318532466888428, 0.43347445130348206, 0.5006019473075867)","(-0.3116898536682129, 1.9749844074249268, -0.326137512922287)","(-7.297064208984375, 6.846810913085938, -25.16080017089844)",1624955784,721732616
1106044,"(-0.1622871607542038, -0.7272999286651611, 0.4341099262237549, 0.5062076449394226)","(1.193529486656189, 3.106828451156616, -0.16261933743953705)","(-6.174945068359375, 5.824581909179688, -27.52646179199219)",1624955784,726708173
1106045,"(-0.1656484454870224, -0.7118384838104248, 0.43745318055152893, 0.5239000916481018)","(2.7184560298919678, 5.365190029144287, -0.18925096094608307)","(-5.994454956054688, 6.486129760742188, -23.299374389648438)",1624955784,731700897
1106046,"(-0.1671874225139618, -0.7009721398353577, 0.44042864441871643, 0.5354522466659546)","(3.6015608310699463, 6.361212730407715, -0.26861318945884705)","(-6.1620849609375, 8.473315429687501, -17.99158935546875)",1624955784,736701488
1106047,"(-0.1691949963569641, -0.6889542937278748, 0.44399797916412354, 0.5473397374153137)","(4.602909564971924, 7.304504871368408, 0.1020989790558815)","(-5.487826538085938, 8.497390747070312, -9.582424926757813)",1624955784,741746902
1106048,"(-0.16851605474948883, -0.7014114260673523, 0.4313996732234955, 0.5417735576629639)","(-6.673451900482178, -3.983574628829956, -3.1602747440338135)","(-83.8010955810547, -8.55645751953125, -77.94316711425782)",1624955784,746689796
1106049,"(-0.1458774209022522, -0.6934686899185181, 0.44560426473617554, 0.547044575214386)","(11.986793518066406, -1.8786113262176514, -4.117948055267334)","(9.275576782226564, 18.07398376464844, 27.20809936523438)",1624955784,751691102
1106050,"(-0.1522970199584961, -0.7057550549507141, 0.4237063527107239, 0.5469810366630554)","(-10.919597625732422, -0.32066136598587036, -4.195712089538574)","(17.475988769531252, 12.472808837890627, 26.979608154296876)",1624955784,756710767
1106051,"(-0.1778077632188797, -0.7169651985168457, 0.39580902457237244, 0.5456010103225708)","(-17.439552307128906, 3.5920567512512207, 0.7332684397697449)","(10.163821411132814, 5.2218017578125, 16.580715942382813)",1624955784,761746406
1106052,"(-0.20399893820285797, -0.7274499535560608, 0.36968329548835754, 0.5408652424812317)","(-17.17270278930664, 2.6636784076690674, 2.048337936401367)","(2.3128753662109376, -0.28725891113281254, 1.5408203125000002)",1624955784,766767978
1106053,"(-0.21015077829360962, -0.7256568074226379, 0.3692026436328888, 0.5412468910217285)","(3.855626344680786, 0.28600698709487915, 0.3364572525024414)","(1.024322509765625, -4.0636444091796875, 5.1238555908203125)",1624955784,771699905
1106054,"(-0.20797225832939148, -0.7248164415359497, 0.3724623918533325, 0.5409809947013855)","(1.4561172723770142, -0.7675399780273438, 0.2075602114200592)","(0.3790740966796875, -0.43006591796875004, 3.7901428222656253)",1624955784,776738166
1106055,"(-0.2115894854068756, -0.7290304899215698, 0.36807021498680115, 0.5369066596031189)","(-3.4116106033325195, -1.3417177200317383, 0.4003731608390808)","(-2.0396728515625, 0.372943115234375, 3.284262084960938)",1624955784,792136907
1106056,"(-0.2115894854068756, -0.7290304899215698, 0.36807021498680115, 0.5369066596031189)","(-3.4116106033325195, -1.3417177200317383, 0.4003731608390808)","(-2.0396728515625, 0.372943115234375, 3.284262084960938)",1624955784,792480707
1106057,"(-0.2115894854068756, -0.7290304899215698, 0.36807021498680115, 0.5369066596031189)","(-3.4116106033325195, -1.3417177200317383, 0.4003731608390808)","(-2.0396728515625, 0.372943115234375, 3.284262084960938)",1624955784,792738914
1106058,"(-0.2170654684305191, -0.7368762493133545, 0.36215439438819885, 0.5279585123062134)","(0.24650895595550537, -0.8160095810890198, -0.1652825027704239)","(-1.9738769531250002, -1.2058593750000002, 0.24449157714843753)",1624955784,796676635
1106059,"(-0.21682435274124146, -0.7380672693252563, 0.36219602823257446, 0.526362955570221)","(-0.2797318994998932, -0.8580875396728516, 0.07386945933103561)","(-1.768414306640625, 1.047650146484375, 1.0711273193359376)",1624955784,801836013
1106060,"(-0.22043603658676147, -0.7434341907501221, 0.35815393924713135, 0.5200331807136536)","(-2.1838929653167725, -1.2458438873291016, 0.33485937118530273)","(-0.2208648681640625, -0.613995361328125, 0.33914794921875)",1624955784,806653976
1106061,"(-0.22143271565437317, -0.7456225752830505, 0.35690027475357056, 0.5173335671424866)","(-1.2773524522781372, -1.1345237493515015, 0.2592255473136902)","(0.7261474609375, -0.6377716064453125, -0.8085418701171876)",1624955784,811709165
1106062,"(-0.22194644808769226, -0.7471853494644165, 0.3565012812614441, 0.5151302218437195)","(-0.6456503868103027, -0.9251992106437683, 0.2997056245803833)","(0.581695556640625, -0.33555908203125, -1.3085906982421875)",1624955784,816719532
1106063,"(-0.22309651970863342, -0.7487674355506897, 0.3554557263851166, 0.5130552053451538)","(-1.034472107887268, -0.7259946465492249, 0.2730740010738373)","(-0.0032897949218750003, -0.8828613281250001, -0.9794616699218751)",1624955784,821758985
1106064,"(-0.22453074157238007, -0.7503504753112793, 0.3541630506515503, 0.5110070705413818)","(-1.2310134172439575, -0.6711335182189941, 0.25656238198280334)","(-0.8508605957031251, -0.7801300048828126, -0.2074066162109375)",1624955784,826727390
1106065,"(-0.22548454999923706, -0.7516846060752869, 0.3534638583660126, 0.5091071724891663)","(-0.9252824187278748, -0.7339841723442078, 0.1846570074558258)","(-1.3352081298828127, -1.0718750000000001, 0.61549072265625)",1624955784,831702709
1106066,"(-0.22609424591064453, -0.7529916167259216, 0.35295167565345764, 0.507257342338562)","(-0.7505789995193481, -0.7616810202598572, 0.0930442288517952)","(-1.4002563476562502, -1.2303833007812501, 0.21921997070312502)",1624955784,836751461
1106067,"(-0.22654427587985992, -0.7543779015541077, 0.35232919454574585, 0.5054263472557068)","(-0.751111626625061, -0.782453715801239, 0.01741042360663414)","(-1.3196563720703125, -1.0518371582031252, 0.10153503417968751)",1624955784,841719150
1106068,"(-0.22734785079956055, -0.7571516036987305, 0.3506821393966675, 0.5020395517349243)","(-0.7591010928153992, -0.6492955684661865, 0.03392202779650688)","(-0.0162994384765625, -0.7723541259765626, -1.35479736328125)",1624955784,846753358
1106069,"(-0.22789716720581055, -0.7583407163619995, 0.34981057047843933, 0.500613272190094)","(-0.7127620577812195, -0.5337143540382385, 0.05096626654267311)","(-0.160003662109375, -0.6537719726562501, -0.9030487060546876)",1624955784,851721525
1106070,"(-0.22840940952301025, -0.75942063331604, 0.34900420904159546, 0.49930357933044434)","(-0.6557704210281372, -0.47299426794052124, 0.02113885059952736)","(-0.31866149902343754, -0.8888427734375001, -0.923834228515625)",1624955784,856739997
1106071,"(-0.2287999540567398, -0.7602921724319458, 0.3483695089817047, 0.49823278188705444)","(-0.4895890951156616, -0.3638046085834503, 0.008888304233551025)","(-0.3114837646484375, -0.7449890136718751, -1.2054107666015625)",1624955784,861686229
1106072,"(-0.22909760475158691, -0.7609372735023499, 0.34790387749671936, 0.49744510650634766)","(-0.3516372740268707, -0.2492886334657669, -0.024667540565133095)","(-0.5166473388671875, -0.8916839599609375, -1.197784423828125)",1624955784,866769313
1106073,"(-0.229268416762352, -0.7613708972930908, 0.34757015109062195, 0.4969359338283539)","(-0.23179498314857483, -0.14968636631965637, -0.061951812356710434)","(-0.594854736328125, -0.7938873291015626, -0.9105255126953126)",1624955784,871818065
1106074,"(-0.22930283844470978, -0.7616131901741028, 0.34741929173469543, 0.4966541528701782)","(-0.08798421919345856, -0.06606306880712509, -0.09870345145463943)","(-0.7227081298828125, -0.9197967529296875, -0.9078338623046875)",1624955784,876753330
1106075,"(-0.2291872650384903, -0.7616564631462097, 0.34740903973579407, 0.4966483414173126)","(0.05103284493088722, 0.032473932951688766, -0.13918352127075195)","(-0.6616973876953125, -0.9543395996093751, -0.8788238525390626)",1624955784,881825447
1106076,"(-0.22856633365154266, -0.7611730694770813, 0.34782764315605164, 0.4973820745944977)","(0.28485849499702454, 0.20398157835006714, -0.1785983145236969)","(-0.5266662597656251, -0.76263427734375, -0.5112640380859376)",1624955784,886741399
1106077,"(-0.22815291583538055, -0.7606912851333618, 0.3481272757053375, 0.4980880320072174)","(0.3461112082004547, 0.28227853775024414, -0.20416466891765594)","(-0.38086853027343753, -0.7910461425781251, -0.28531494140625)",1624955784,891760826
1106078,"(-0.22766835987567902, -0.7600643634796143, 0.3485008478164673, 0.4990125596523285)","(0.4153534471988678, 0.3488576114177704, -0.21854574978351593)","(-0.22744445800781252, -0.795233154296875, -0.049945068359375004)",1624955784,896685838
1106079,"(-0.22716455161571503, -0.75931316614151, 0.3489201068878174, 0.5000945329666138)","(0.45476824045181274, 0.41383877396583557, -0.23505735397338867)","(-0.32389526367187504, -0.8133270263671876, 0.20082702636718752)",1624955784,901738166
1106080,"(-0.22663052380084991, -0.7584689259529114, 0.3494226038455963, 0.5012608766555786)","(0.4851282835006714, 0.43301352858543396, -0.24144893884658813)","(-0.45399169921875004, -0.83560791015625, 0.6350799560546876)",1624955784,906702280
1106081,"(-0.22600914537906647, -0.7575452923774719, 0.3499425947666168, 0.5025784969329834)","(0.5160209536552429, 0.4639062285423279, -0.2750048041343689)","(-0.380419921875, -0.8010650634765626, 0.9802093505859376)",1624955784,911676645
1106082,"(-0.22531774640083313, -0.7565557956695557, 0.3505241572856903, 0.5039722323417664)","(0.5554357767105103, 0.4766893982887268, -0.2936469316482544)","(-0.36950378417968754, -0.8620758056640626, 1.2078033447265626)",1624955784,916703939
1106083,"(-0.22453336417675018, -0.7555222511291504, 0.35112425684928894, 0.5054528713226318)","(0.5868610739707947, 0.4873420298099518, -0.32294172048568726)","(-0.21652832031250002, -0.9093292236328125, 1.376031494140625)",1624955784,921741247
1106084,"(-0.22290141880512238, -0.7534251809120178, 0.3522765636444092, 0.5084943175315857)","(0.5469136834144592, 0.47509148716926575, -0.33785542845726013)","(-0.1176849365234375, -0.7182220458984375, 1.8309204101562502)",1624955784,926719903
1106085,"(-0.22206442058086395, -0.7524016499519348, 0.3528037369251251, 0.5100082159042358)","(0.5415873527526855, 0.46017777919769287, -0.3442470133304596)","(-0.1954437255859375, -0.5613586425781251, 2.0135040283203125)",1624955784,931716918
1106086,"(-0.22121091187000275, -0.7513765096664429, 0.3533386290073395, 0.5115177035331726)","(0.528271496295929, 0.4410030245780945, -0.352769136428833)","(-0.1727142333984375, -0.691754150390625, 2.2725006103515626)",1624955784,936716556
1106087,"(-0.2203294336795807, -0.7504109144210815, 0.3538380563259125, 0.5129680037498474)","(0.5133578181266785, 0.41064298152923584, -0.367150217294693)","(-0.28875427246093754, -0.5501434326171876, 2.22689208984375)",1624955784,941729784
1106088,"(-0.2194516807794571, -0.7494998574256897, 0.35428136587142944, 0.514367938041687)","(0.47341036796569824, 0.3802829086780548, -0.3724765181541443)","(-0.27095947265625003, -0.5000488281250001, 2.3409881591796875)",1624955784,946728706
1106089,"(-0.21859219670295715, -0.7486577033996582, 0.35466238856315613, 0.5156955718994141)","(0.4254734516143799, 0.340335488319397, -0.36075860261917114)","(-0.032598876953125, -0.508123779296875, 2.409326171875)",1624955784,951678991
1106090,"(-0.21775329113006592, -0.7478708028793335, 0.35501083731651306, 0.5169503092765808)","(0.3871239125728607, 0.30464911460876465, -0.35916072130203247)","(-0.1670318603515625, -0.41585998535156254, 2.5368804931640625)",1624955784,956748962
1106091,"(-0.21689867973327637, -0.74718177318573, 0.3552887737751007, 0.5181129574775696)","(0.3418501615524292, 0.2524511218070984, -0.36928072571754456)","(-0.07177734375, -0.41077575683593753, 2.5477966308593754)",1624955784,961718797
