seq,orientation,angular velocity,linear acceleration,secs,nsecs
1101593,"(0.04571191221475601, -0.0998111367225647, -0.7280383110046387, 0.6766816973686218)","(-0.005392903462052345, -0.009171265177428722, -0.004527375567704439)","(0.051141357421875006, -0.123516845703125, 0.037683105468750006)",1624948071,316913127
1101594,"(0.0457172617316246, -0.09979946166276932, -0.7280397415161133, 0.6766815185546875)","(-0.010719227604568005, -0.017693383619189262, -0.0018642136128619313)","(-0.0539825439453125, 0.0008972167968750001, 0.13817138671875)",1624948071,321894884
1101595,"(0.045706260949373245, -0.09978775680065155, -0.7280405759811401, 0.6766830682754517)","(-0.006990801077336073, -0.01343232486397028, -0.006125273182988167)","(0.022579956054687503, -0.013159179687500001, 0.34856872558593754)",1624948071,326990365
1101596,"(0.04569127410650253, -0.09976936876773834, -0.7280420064926147, 0.6766852736473083)","(-0.01231712568551302, -0.017693383619189262, 0.00026631623040884733)","(0.0179443359375, -0.041421508789062506, 0.40599060058593756)",1624948071,331907987
1101597,"(0.045669496059417725, -0.09974507242441177, -0.728043794631958, 0.6766884326934814)","(-0.004327638540416956, -0.0006491458043456078, -0.0018642136128619313)","(0.013159179687500001, -0.11723632812500001, 0.271856689453125)",1624948071,336926698
1101598,"(0.045669496059417725, -0.09974507242441177, -0.728043794631958, 0.6766884326934814)","(-0.004327638540416956, -0.0006491458043456078, -0.0018642136128619313)","(0.013159179687500001, -0.11723632812500001, 0.271856689453125)",1624948071,341910839
1101599,"(0.045667864382267, -0.0997331514954567, -0.7280449867248535, 0.6766890287399292)","(0.012716599740087986, 0.014797194860875607, 0.002396845957264304)","(0.0133087158203125, 0.07910461425781251, -0.139666748046875)",1624948071,346963644
1101600,"(0.04568282887339592, -0.09974244236946106, -0.7280445098876953, 0.6766871213912964)","(0.0031292156782001257, 0.008938238024711609, 0.004527375567704439)","(-0.0393280029296875, 0.0453094482421875, -0.20187377929687503)",1624948071,351930379
1101601,"(0.045684441924095154, -0.09977295994758606, -0.7280413508415222, 0.6766858696937561)","(0.012716599740087986, 0.0073403408750891685, 0.0018642136128619313)","(0.0800018310546875, 0.05921630859375, -0.30221252441406254)",1624948071,356950044
1101602,"(0.04569303244352341, -0.09978087246417999, -0.7280408143997192, 0.6766847372055054)","(0.000998685834929347, 0.001481384038925171, -0.00026631623040884733)","(-0.0157012939453125, 0.030206298828125002, -0.13951721191406252)",1624948071,361896991
1101603,"(0.04567987099289894, -0.09979505836963654, -0.7280389070510864, 0.6766855716705322)","(-0.0016644763527438045, -0.0022470431867986917, 0.0050600082613527775)","(0.09869384765625001, 0.006280517578125, -0.0007476806640625)",1624948071,366956710
1101604,"(0.045669957995414734, -0.09979240596294403, -0.7280388474464417, 0.676686704158783)","(-0.005925536155700684, -0.009703896939754486, -0.009321067482233047)","(0.036486816406250004, -0.017495727539062502, 0.1428070068359375)",1624948071,371916532
1101605,"(0.04566187039017677, -0.09973223507404327, -0.728044867515564, 0.6766896843910217)","(-0.008588697761297226, -0.01343232486397028, -0.007190538104623556)","(-0.0825439453125, -0.0740203857421875, 0.18557434082031252)",1624948071,376897096
1101606,"(0.04566590115427971, -0.09970426559448242, -0.7280479073524475, 0.6766902208328247)","(-0.010186595842242241, -0.004377572797238827, -0.000798948691226542)","(-0.09166564941406251, -0.02093505859375, 0.3578399658203125)",1624948071,381896734
1101607,"(0.045668892562389374, -0.09969237446784973, -0.7280492782592773, 0.6766902804374695)","(0.01644502766430378, 0.006275075953453779, 0.002929478418081999)","(-0.03409423828125, 0.027066040039062503, 0.30520324707031254)",1624948071,386876344
1101608,"(0.04566778242588043, -0.09967640042304993, -0.7280508875846863, 0.6766909956932068)","(0.00632501021027565, 0.011068767867982388, 0.008788435719907284)","(-0.048150634765625006, -0.04934692382812501, 0.0897216796875)",1624948071,391913890
1101609,"(0.045663923025131226, -0.099693663418293, -0.7280489802360535, 0.6766907572746277)","(0.0036618481390178204, 0.01905825547873974, 0.00026631623040884733)","(0.07117919921875, 0.041421508789062506, -0.048898315429687506)",1624948071,396894216
1101610,"(0.04567022994160652, -0.09971071779727936, -0.7280474305152893, 0.6766895055770874)","(0.010586069896817207, 0.0185256227850914, -0.006125273182988167)","(0.0231781005859375, 0.050692749023437504, -0.1733123779296875)",1624948071,401887416
1101611,"(0.045676618814468384, -0.0997033417224884, -0.7280483841896057, 0.676689088344574)","(0.008455540053546429, 0.009470870718359947, 0.006657905410975218)","(-0.07237548828125001, -0.0689361572265625, -0.28815612792968753)",1624948071,406889200
1101612,"(0.04568113759160042, -0.09974174946546555, -0.7280445098876953, 0.6766873002052307)","(0.004194480367004871, 0.0041445461101830006, -0.0013315811520442367)","(0.09944152832031251, 0.10751647949218751, -0.268865966796875)",1624948071,411905527
1101613,"(0.0456589050590992, -0.09973005205392838, -0.7280449867248535, 0.6766900420188904)","(-0.0032623736187815666, -0.008105999790132046, -0.0050600082613527775)","(0.0562255859375, -0.064300537109375, -0.0967498779296875)",1624948071,416872501
1101614,"(0.045658793300390244, -0.09971535205841064, -0.7280465364456177, 0.6766905784606934)","(-0.006990801077336073, -0.013964956626296043, 0.007190538104623556)","(-0.0441131591796875, -0.030654907226562503, 0.13772277832031252)",1624948071,421881198
1101615,"(0.04564578831195831, -0.09970394521951675, -0.728047251701355, 0.6766923069953918)","(-6.657905760221183e-05, -0.023552341386675835, -0.002929478418081999)","(0.0228790283203125, -0.044561767578125, 0.2286407470703125)",1624948071,427040815
1101616,"(0.04563779756426811, -0.09966567158699036, -0.7280510067939758, 0.6766945123672485)","(-0.004327638540416956, -0.009171265177428722, 0.004527375567704439)","(-0.08194580078125001, -0.10138549804687501, 0.37189636230468753)",1624948071,431896924
1101617,"(0.045634761452674866, -0.09964252263307571, -0.7280533313751221, 0.6766955852508545)","(-0.004860271234065294, 0.0025466489605605602, -0.003994743339717388)","(-0.057870483398437506, -0.05802001953125, 0.21398620605468752)",1624948071,436888933
1101618,"(0.045647792518138885, -0.09963370114564896, -0.7280547022819519, 0.6766945719718933)","(0.002596583217382431, 0.003079281421378255, -0.006125273182988167)","(-0.0719268798828125, 0.042468261718750004, 0.1517791748046875)",1624948071,441961288
1101619,"(0.045667123049497604, -0.09965495020151138, -0.7280531525611877, 0.6766917705535889)","(0.0031292156782001257, 0.014264563098549843, 0.002929478418081999)","(-0.0001495361328125, 0.1471435546875, -0.0155517578125)",1624948071,446866750
1101620,"(0.04573772847652435, -0.09967973828315735, -0.7280338406562805, 0.6767041683197021)","(0.020173454657197, 0.017992990091443062, 0.007723170332610607)","(0.00538330078125, 0.088525390625, -0.13503112792968752)",1624948071,451857566
1101621,"(0.04574483633041382, -0.09970646351575851, -0.7280312776565552, 0.6767024993896484)","(0.0036618481390178204, 0.014797194860875607, 0.0034621108788996935)","(0.06250610351562501, 0.0019439697265625, -0.25451049804687503)",1624948071,456911325
1101622,"(0.0457276850938797, -0.09974052011966705, -0.7280271053314209, 0.6767030954360962)","(-0.002197108929976821, 0.0073403408750891685, -0.006657905410975218)","(0.1622467041015625, 0.0016448974609375002, -0.3213531494140625)",1624948071,461931467
1101623,"(0.04571445286273956, -0.0997416228055954, -0.7280265688896179, 0.676704466342926)","(-0.005392903462052345, -0.003312308108434081, -0.007723170332610607)","(0.04725341796875, -0.060412597656250004, -0.072674560546875)",1624948071,466884851
1101624,"(0.04571233317255974, -0.09973971545696259, -0.7280266880989075, 0.6767047047615051)","(-0.004860271234065294, -0.008105999790132046, -0.0013315811520442367)","(0.0041870117187500005, -0.00299072265625, 0.066094970703125)",1624948071,471880197
1101625,"(0.04566407948732376, -0.09974509477615356, -0.7280411720275879, 0.6766915917396545)","(-0.013382390141487122, -0.019823914393782616, -0.006125273182988167)","(-0.0061309814453125, 0.035888671875, 0.17615356445312502)",1624948071,476917982
1101626,"(0.045662716031074524, -0.09974940121173859, -0.7280406355857849, 0.6766915917396545)","(-0.008056065998971462, -0.008105999790132046, 0.004527375567704439)","(0.041720581054687504, 0.07895507812500001, 0.324493408203125)",1624948071,481903076
1101627,"(0.0456494577229023, -0.0997471734881401, -0.7280404567718506, 0.6766930818557739)","(-0.006458168383687735, -0.008638632483780384, 0.006125273182988167)","(0.060711669921875, 0.0025421142578125003, 0.286212158203125)",1624948071,486864566
1101628,"(0.04566660895943642, -0.09974014759063721, -0.7280417680740356, 0.6766915321350098)","(-0.0037950060795992613, -0.003312308108434081, 0.008788435719907284)","(-0.0681884765625, 0.10288085937500001, 0.334063720703125)",1624948071,491906404
1101629,"(0.04568258672952652, -0.09969250857830048, -0.7280473113059998, 0.676691472530365)","(-0.011784492991864681, 0.013731930404901505, 0.008255803026258945)","(-0.139068603515625, -0.059365844726562506, -0.010617065429687501)",1624948071,496955633
1101630,"(0.04575394093990326, -0.09968322515487671, -0.72804856300354, 0.676686704158783)","(0.015379762277007103, 0.023319315165281296, -0.004527375567704439)","(-0.0471038818359375, -0.002691650390625, -0.1924530029296875)",1624948071,501896142
1101631,"(0.04575019329786301, -0.09968876093626022, -0.7280478477478027, 0.6766868829727173)","(0.0036618481390178204, 0.012134033255279064, 0.006125273182988167)","(0.019738769531250002, -0.031402587890625, -0.17809753417968752)",1624948071,506938219
1101632,"(0.045754119753837585, -0.09972230345010757, -0.7280444502830505, 0.6766853332519531)","(0.008988172747194767, 0.014797194860875607, 0.002929478418081999)","(0.08643188476562501, 0.09241333007812501, -0.24015502929687502)",1624948071,511981487
1101633,"(0.04576866328716278, -0.09974195808172226, -0.7280429005622864, 0.6766831278800964)","(-6.657905760221183e-05, 0.01053613517433405, -0.006125273182988167)","(0.0049346923828125005, 0.10153503417968751, -0.12037658691406251)",1624948071,516923189
1101634,"(0.04576411098241806, -0.09974776953458786, -0.7280421257019043, 0.6766833662986755)","(-0.005925536155700684, -0.005975470412522554, 0.002929478418081999)","(0.0336456298828125, -0.0037384033203125004, -0.0390289306640625)",1624948071,521913290
1101635,"(0.04574083536863327, -0.0997355729341507, -0.7280426025390625, 0.6766862273216248)","(-0.0011318438919261098, -0.016628120094537735, 0.0013315811520442367)","(0.0524871826171875, -0.10377807617187501, 0.13802185058593752)",1624948071,527005434
1101636,"(0.04573385789990425, -0.09970896691083908, -0.7280451655387878, 0.6766878962516785)","(-0.010186595842242241, -0.01343232486397028, -0.000798948691226542)","(0.0192901611328125, -0.0267669677734375, 0.30535278320312503)",1624948071,532555341
1101637,"(0.04572034999728203, -0.09968452900648117, -0.728047251701355, 0.6766901612281799)","(-0.000599211489316076, -0.017693383619189262, 0.0013315811520442367)","(-0.014056396484375, -0.0740203857421875, 0.3386993408203125)",1624948071,536901235
1101638,"(0.04572087526321411, -0.09967122972011566, -0.7280486822128296, 0.6766905784606934)","(0.0020639507565647364, -0.0038449405692517757, 0.0034621108788996935)","(-0.0378326416015625, -0.011663818359375001, 0.19035949707031252)",1624948071,541882276
1101639,"(0.04574175924062729, -0.09966690838336945, -0.7280498743057251, 0.6766884922981262)","(0.000998685834929347, -0.005442837718874216, -0.0055926404893398285)","(-0.09480590820312501, 0.0599639892578125, 0.018093872070312503)",1624948071,546926021
1101640,"(0.045756347477436066, -0.09967484325170517, -0.7280495166778564, 0.676686704158783)","(0.004194480367004871, 0.010003503412008286, 0.013049494475126266)","(-0.037384033203125, 0.054730224609375, -0.1254608154296875)",1624948071,551915407
1101641,"(0.04580795764923096, -0.09968079626560211, -0.7280271053314209, 0.6767064929008484)","(0.015379762277007103, 0.021188784390687943, 0.010386332869529724)","(0.039776611328125, -0.008074951171875, -0.19230346679687502)",1624948071,556913614
1101642,"(0.045794181525707245, -0.09970325976610184, -0.7280242443084717, 0.6767072081565857)","(0.012183967046439648, 0.01053613517433405, 0.00026631623040884733)","(0.11589050292968751, -0.0082244873046875, -0.211444091796875)",1624948071,561908483
1101643,"(0.045784421265125275, -0.09973574429750443, -0.7280204892158508, 0.6767070889472961)","(0.012183967046439648, 0.006275075953453779, 0.0034621108788996935)","(0.1344329833984375, 0.039178466796875006, -0.24000549316406253)",1624948071,566930532
1101644,"(0.04576990380883217, -0.09972453862428665, -0.7280212044715881, 0.676708996295929)","(-0.014447655528783798, -0.010769162327051163, -0.007723170332610607)","(0.05308532714843751, -0.060861206054687506, 0.0614593505859375)",1624948071,571928739
1101645,"(0.04570211470127106, -0.09971219301223755, -0.728042483329773, 0.6766924858093262)","(-0.014980287291109562, -0.017160750925540924, -0.010386332869529724)","(0.037982177734375004, -0.09331054687500001, 0.14250793457031252)",1624948071,576912403
1101646,"(0.04565972834825516, -0.09968699514865875, -0.7280538082122803, 0.6766868829727173)","(-0.019241347908973694, -0.014497589319944382, -0.002396845957264304)","(-0.07237548828125001, 0.032000732421875004, 0.2906982421875)",1624948071,581893444
1101647,"(0.04567593336105347, -0.09966770559549332, -0.7280563712120056, 0.6766858696937561)","(-0.011251860298216343, -0.010236529633402824, 0.002929478418081999)","(-0.1102081298828125, 0.046356201171875, 0.30983886718750003)",1624948071,586882352
1101648,"(0.04568875581026077, -0.09966012090444565, -0.7280576229095459, 0.6766847372055054)","(-0.004327638540416956, -0.006508102640509605, -0.000798948691226542)","(-0.0572723388671875, 0.075067138671875, 0.28591308593750003)",1624948071,591897964
1101649,"(0.0457291454076767, -0.09967464953660965, -0.7280575037002563, 0.6766800284385681)","(-0.0037950060795992613, 0.0068077086471021175, 0.002396845957264304)","(-0.09031982421875001, 0.23701477050781253, 0.1760040283203125)",1624948071,596969366
1101650,"(0.04572518542408943, -0.09966908395290375, -0.7280579209327698, 0.6766806244850159)","(0.005792377982288599, 0.0020140164997428656, -0.0018642136128619313)","(-0.00897216796875, -0.045159912109375006, -0.0345428466796875)",1624948071,601910591
1101651,"(0.04574502632021904, -0.09967096149921417, -0.728058397769928, 0.676678478717804)","(0.00046605340321548283, 0.015329827554523945, -0.0050600082613527775)","(-0.066094970703125, 0.088525390625, 0.056375122070312506)",1624948071,606885910
1101652,"(0.045759670436382294, -0.09974045306444168, -0.7280516624450684, 0.6766745448112488)","(0.0031292156782001257, 0.011601400561630726, -0.003994743339717388)","(0.10542297363281251, 0.07297363281250001, -0.13951721191406252)",1624948071,611935853
1101653,"(0.04578623175621033, -0.09972551465034485, -0.7280541062355042, 0.6766722798347473)","(0.010053437203168869, -0.0011817782651633024, 0.00026631623040884733)","(-0.16194763183593752, 0.015402221679687501, -0.09166564941406251)",1624948071,616904258
1101654,"(0.0457785539329052, -0.09974151104688644, -0.7280521988868713, 0.6766725182533264)","(-0.005392903462052345, -0.005442837718874216, -0.002929478418081999)","(0.0817962646484375, 0.024822998046875003, -0.0390289306640625)",1624948071,621915102
1101655,"(0.04578679800033569, -0.09972788393497467, -0.728053867816925, 0.676672101020813)","(-0.0016644763527438045, -0.013964956626296043, 0.000798948691226542)","(-0.0758148193359375, -0.0085235595703125, 0.08059997558593751)",1624948071,627007484
1101656,"(0.04579579085111618, -0.09971960633993149, -0.7280550599098206, 0.6766714453697205)","(-0.014980287291109562, -0.017160750925540924, 0.00026631623040884733)","(-0.046954345703125004, 0.053683471679687504, 0.2624359130859375)",1624948071,631909132
1101657,"(0.045736584812402725, -0.09969379007816315, -0.7280592918395996, 0.6766747236251831)","(-0.016578184440732002, -0.017160750925540924, 0.002396845957264304)","(-0.047402954101562506, -0.060113525390625006, 0.2908477783203125)",1624948071,636915206
1101658,"(0.045719876885414124, -0.09967011958360672, -0.7280611991882324, 0.6766772866249084)","(-0.0027297413907945156, -0.010236529633402824, -0.0050600082613527775)","(-0.004336547851562501, -0.09779663085937501, 0.2669219970703125)",1624948071,641893625
1101659,"(0.04571247100830078, -0.09967455267906189, -0.7280604839324951, 0.6766778826713562)","(-0.005392903462052345, 0.0004161190881859511, -0.0013315811520442367)","(0.06250610351562501, 0.050543212890625, 0.2908477783203125)",1624948071,646892070
1101660,"(0.0457269512116909, -0.09968945384025574, -0.7280594706535339, 0.6766758561134338)","(0.0031292156782001257, 0.014264563098549843, -0.007723170332610607)","(0.072076416015625, 0.141162109375, 0.0898712158203125)",1624948071,651905536
1101661,"(0.04574710875749588, -0.09971362352371216, -0.7280576229095459, 0.6766729354858398)","(0.01165133435279131, 0.020656151697039604, 0.000798948691226542)","(-0.004486083984375, 0.12620849609375, -0.182733154296875)",1624948071,656940221
1101662,"(0.045751288533210754, -0.09971188008785248, -0.7280579209327698, 0.6766725182533264)","(0.002596583217382431, 0.01586245931684971, 0.00026631623040884733)","(-0.0378326416015625, -0.0366363525390625, -0.20187377929687503)",1624948071,661904335
1101663,"(0.04576066881418228, -0.09974890202283859, -0.728054404258728, 0.676670253276825)","(-0.0011318438919261098, 0.017992990091443062, -0.003994743339717388)","(0.07177734375, 0.1063201904296875, -0.3309234619140625)",1624948071,666883945
1101664,"(0.04577949643135071, -0.09974707663059235, -0.7280552387237549, 0.6766683459281921)","(0.0031292156782001257, 0.005742443725466728, -0.008255803026258945)","(-0.090618896484375, 0.024822998046875003, -0.15865783691406252)",1624948071,671905755
1101665,"(0.04577197879552841, -0.09976186603307724, -0.7280533909797668, 0.676668643951416)","(-0.004327638540416956, -0.001714410725980997, 0.0013315811520442367)","(0.07177734375, 0.0055328369140625, -0.11065673828125001)",1624948071,676916837
1101666,"(0.045777659863233566, -0.09975791722536087, -0.7280540466308594, 0.6766681671142578)","(-0.014447655528783798, -0.006508102640509605, -0.002396845957264304)","(-0.0333465576171875, 0.015103149414062501, 0.05682373046875001)",1624948071,681916713
1101667,"(0.04576537385582924, -0.0997447520494461, -0.7280550003051758, 0.6766698956489563)","(-0.011784492991864681, -0.01503022201359272, -0.009321067482233047)","(0.0145050048828125, -0.0468048095703125, 0.23851013183593753)",1624948071,686891078
1101668,"(0.045755498111248016, -0.09970162808895111, -0.7280591726303101, 0.6766724586486816)","(-0.010719227604568005, -0.006508102640509605, -0.0013315811520442367)","(-0.00897216796875, 0.011364746093750001, 0.319708251953125)",1624948071,691917657
1101669,"(0.045757073909044266, -0.09969648718833923, -0.7280597686767578, 0.6766724586486816)","(-0.0037950060795992613, 0.004677178803831339, 0.0034621108788996935)","(-0.013607788085937501, 0.02093505859375, 0.17615356445312502)",1624948071,697980403
1101670,"(0.04575203359127045, -0.09970420598983765, -0.7280587553977966, 0.6766726970672607)","(-0.005392903462052345, 0.013199297711253166, 0.007723170332610607)","(0.057870483398437506, 0.049645996093750006, 0.185723876953125)",1624948071,701868534
1101671,"(0.04576503485441208, -0.09970163553953171, -0.7280594706535339, 0.6766714453697205)","(0.0020639507565647364, 0.017992990091443062, 0.004527375567704439)","(-0.0614593505859375, 0.0303558349609375, -0.020037841796875)",1624948071,706890821
1101672,"(0.04575963318347931, -0.0997098758816719, -0.7280584573745728, 0.6766717433929443)","(0.00472711306065321, 0.0185256227850914, -0.0034621108788996935)","(0.03409423828125, -0.0318511962890625, -0.20187377929687503)",1624948071,711918115
1101673,"(0.04576868191361427, -0.09971962869167328, -0.7280577421188354, 0.6766704320907593)","(0.01697765849530697, 0.013731930404901505, 0.0034621108788996935)","(-0.01854248046875, 0.0157012939453125, -0.24972534179687503)",1624948071,716927289
1101674,"(0.045774754136800766, -0.09970535337924957, -0.7280594706535339, 0.6766703128814697)","(-6.657905760221183e-05, 0.006275075953453779, 0.000798948691226542)","(-0.090020751953125, -0.07985229492187501, -0.206658935546875)",1624948071,721910476
1101675,"(0.045771609991788864, -0.0997350811958313, -0.7280561923980713, 0.6766695976257324)","(-0.007523433305323124, -0.007040735334157944, -0.0013315811520442367)","(-0.0282623291015625, 0.1637420654296875, -0.034243774414062504)",1624948071,726985692
1101676,"(0.04577413946390152, -0.09973766654729843, -0.728056013584137, 0.6766692399978638)","(-0.008056065998971462, -0.016095487400889397, -0.000798948691226542)","(0.0100189208984375, 0.053683471679687504, 0.1715179443359375)",1624948071,731962680
1101677,"(0.0457751490175724, -0.09971731901168823, -0.7280582189559937, 0.6766698360443115)","(-0.010186595842242241, -0.014497589319944382, -0.002396845957264304)","(-0.056674194335937504, -0.0130096435546875, 0.30535278320312503)",1624948071,736921310
1101678,"(0.04578102380037308, -0.09969373792409897, -0.7280609011650085, 0.6766700148582458)","(-0.002197108929976821, -0.017160750925540924, -0.002396845957264304)","(-0.08508605957031251, -0.0032897949218750003, 0.32927856445312503)",1624948071,741930246
1101679,"(0.04579542204737663, -0.09968135505914688, -0.7280626893043518, 0.6766689419746399)","(-0.008588697761297226, -0.003312308108434081, 0.002929478418081999)","(-0.070281982421875, 0.09241333007812501, 0.429766845703125)",1624948071,746950864
1101680,"(0.04578524827957153, -0.09965924918651581, -0.7280646562576294, 0.6766707897186279)","(0.006857642903923988, 0.0025466489605605602, -0.0034621108788996935)","(-0.027066040039062503, -0.0794036865234375, 0.21428527832031252)",1624948071,751951932
1101681,"(0.04577593132853508, -0.09966909140348434, -0.7280632853507996, 0.6766713857650757)","(0.012183967046439648, -0.00011651335080387071, 0.007190538104623556)","(0.0683380126953125, 0.0019439697265625, -0.005831909179687501)",1624948071,756953716
1101682,"(0.04579142481088638, -0.09967650473117828, -0.7280630469322205, 0.6766695380210876)","(0.012183967046439648, 0.0185256227850914, 0.008788435719907284)","(-0.041571044921875, 0.05906677246093751, -0.110955810546875)",1624948071,761953592
1101683,"(0.04582270607352257, -0.09971247613430023, -0.7280603647232056, 0.6766650080680847)","(0.010053437203168869, 0.009470870718359947, 0.011451597325503826)","(-0.012860107421875001, 0.058169555664062504, -0.32613830566406254)",1624948071,766915559
1101684,"(0.045819614082574844, -0.0997360497713089, -0.7280578017234802, 0.6766645312309265)","(0.0031292156782001257, 0.0020140164997428656, -0.0018642136128619313)","(0.0823944091796875, 0.0435150146484375, -0.1682281494140625)",1624948071,771931409
1101685,"(0.045838650315999985, -0.09974505752325058, -0.7280575037002563, 0.6766622066497803)","(-0.0016644763527438045, -0.007040735334157944, 0.010386332869529724)","(-0.046655273437500006, 0.0862823486328125, -0.07237548828125001)",1624948071,776926994
1101686,"(0.045810747891664505, -0.09973666816949844, -0.7280574440956116, 0.6766654253005981)","(-0.010719227604568005, -0.007040735334157944, -0.013582127168774605)","(0.082244873046875, -0.10946044921875, 0.11888122558593751)",1624948071,781900405
1101687,"(0.04580485075712204, -0.09971056133508682, -0.7280599474906921, 0.6766669154167175)","(-0.0032623736187815666, -0.017693383619189262, -0.0018642136128619313)","(-0.0562255859375, -0.0755157470703125, 0.23372497558593752)",1624948071,786866664
1101688,"(0.045790910720825195, -0.09968925267457962, -0.7280616760253906, 0.6766691207885742)","(-0.004327638540416956, -0.004910205490887165, -0.0055926404893398285)","(-0.0082244873046875, -0.084637451171875, 0.238360595703125)",1624948071,791997909
1101689,"(0.045802436769008636, -0.09967416524887085, -0.728063702583313, 0.6766684651374817)","(-0.004327638540416956, -0.007573367562144995, 0.0013315811520442367)","(-0.07013244628906251, 0.06848754882812501, 0.415411376953125)",1624948071,796950578
1101690,"(0.04579707235097885, -0.09966553002595901, -0.7280644178390503, 0.6766692996025085)","(-0.007523433305323124, 0.011601400561630726, 0.004527375567704439)","(0.0064300537109375005, 0.0017944335937500001, 0.2669219970703125)",1624948071,801949739
1101691,"(0.04581335186958313, -0.09965147823095322, -0.7280664443969727, 0.676668107509613)","(-6.657905760221183e-05, 0.00840560533106327, -0.003994743339717388)","(-0.012261962890625, 0.06400146484375001, 0.07073059082031251)",1624948071,806929826
1101692,"(0.045891180634498596, -0.099646657705307, -0.7280541658401489, 0.6766766905784607)","(0.005792377982288599, 0.025982476770877838, 0.004527375567704439)","(-0.039776611328125, 0.13951721191406252, -0.259295654296875)",1624948071,811925411
1101693,"(0.045880675315856934, -0.0996694266796112, -0.7280514240264893, 0.6766770482063293)","(0.010053437203168869, 0.013199297711253166, 0.0034621108788996935)","(0.1033294677734375, 0.00059814453125, -0.230584716796875)",1624948071,816869020
1101694,"(0.04589284583926201, -0.09969626367092133, -0.7280490398406982, 0.6766748428344727)","(0.008455540053546429, 0.007872973568737507, 0.0034621108788996935)","(0.031402587890625, 0.095703125, -0.24000549316406253)",1624948071,821945428
1101695,"(0.04588834568858147, -0.09972087293863297, -0.7280462980270386, 0.6766744256019592)","(0.005792377982288599, -0.0006491458043456078, -0.009853700175881386)","(0.09316101074218751, 0.047702026367187504, -0.14415283203125)",1624948071,827116489
1101696,"(0.04587024450302124, -0.09970638900995255, -0.7280471920967102, 0.676676869392395)","(-0.000599211489316076, -0.003312308108434081, -0.006657905410975218)","(0.011663818359375001, -0.1338348388671875, -0.04859924316406251)",1624948071,831910848
1101697,"(0.04584892466664314, -0.0996953621506691, -0.7280476093292236, 0.6766794919967651)","(0.0020639507565647364, -0.01875864900648594, 0.0018642136128619313)","(0.05458068847656251, -0.07596435546875001, 0.21458435058593753)",1624948071,836913108
1101698,"(0.04584528133273125, -0.09966762363910675, -0.7280504107475281, 0.6766808032989502)","(-0.009653963148593903, -0.015562854707241058, -0.000798948691226542)","(-0.0743194580078125, -0.08508605957031251, 0.180938720703125)",1624948071,841947317
1101699,"(0.04582918807864189, -0.09967219829559326, -0.7280493974685669, 0.6766823530197144)","(-0.008588697761297226, -0.01343232486397028, -0.0050600082613527775)","(0.069085693359375, 0.05383300781250001, 0.26707153320312504)",1624948071,846895933
1101700,"(0.045818597078323364, -0.09965862333774567, -0.7280504107475281, 0.6766839027404785)","(-0.005925536155700684, 0.005742443725466728, 0.000798948691226542)","(0.011663818359375001, -0.027066040039062503, 0.3099884033203125)",1624948071,851912498
1101701,"(0.045829132199287415, -0.09966050833463669, -0.7280505895614624, 0.6766827702522278)","(0.000998685834929347, 0.0068077086471021175, 0.006125273182988167)","(-0.026467895507812502, 0.0683380126953125, 0.11873168945312501)",1624948071,856924533
1101702,"(0.04584040865302086, -0.09968290477991104, -0.7280486226081848, 0.6766808032989502)","(0.007390275131911039, 0.015329827554523945, 0.0050600082613527775)","(0.021234130859375002, 0.082244873046875, -0.206658935546875)",1624948071,861892938
1101703,"(0.04589707404375076, -0.09968329221010208, -0.7280364632606506, 0.6766899824142456)","(0.015379762277007103, 0.0185256227850914, 0.004527375567704439)","(-0.0162994384765625, 0.0049346923828125005, -0.1012359619140625)",1624948071,866886138
1101704,"(0.04589240252971649, -0.09971734136343002, -0.7280327081680298, 0.6766893267631531)","(0.005792377982288599, 0.011068767867982388, -0.004527375567704439)","(0.11708679199218751, 0.0524871826171875, -0.29249267578125004)",1624948071,871893167
1101705,"(0.04590463265776634, -0.09975195676088333, -0.7280294895172119, 0.6766868233680725)","(0.01591239497065544, 0.012134033255279064, 0.0050600082613527775)","(0.06415100097656251, 0.142657470703125, -0.16314392089843752)",1624948071,876896858
1101706,"(0.045889973640441895, -0.09974285960197449, -0.7280299663543701, 0.6766886711120605)","(-0.011251860298216343, -0.016095487400889397, -0.011451597325503826)","(-0.012411499023437501, -0.048449707031250004, 0.0282623291015625)",1624948071,881894588
1101707,"(0.04585776850581169, -0.09974370151758194, -0.7280287742614746, 0.676692008972168)","(-0.0032623736187815666, -0.017160750925540924, -0.0034621108788996935)","(0.14026489257812502, -0.062356567382812506, 0.24344482421875002)",1624948071,886899232
1101708,"(0.04578018933534622, -0.09970826655626297, -0.728034257888794, 0.6766965985298157)","(-0.021904509514570236, -0.0182260163128376, 0.002396845957264304)","(-0.032748413085937504, -0.1278533935546875, 0.166583251953125)",1624948071,891899824
1101709,"(0.04578432813286781, -0.09968788921833038, -0.7280365824699402, 0.6766968369483948)","(-0.018708715215325356, -0.01343232486397028, -0.002929478418081999)","(-0.07536621093750001, -0.0222808837890625, 0.209649658203125)",1624948071,896909713
1101710,"(0.045793965458869934, -0.09966640919446945, -0.7280391454696655, 0.6766965985298157)","(-0.008588697761297226, -0.006508102640509605, -0.002396845957264304)","(-0.094207763671875, 0.011364746093750001, 0.29563293457031253)",1624948071,901884317
